SalesOrderID,OrderDate,DueDate,ShipDate,Name,SalesPersonID, SubTotal , TaxAmt , Freight , TotalDue ,BusinessEntityID
53046,7/23/2013,8/4/2013,7/30/2013,Online Orders,Online Order, $180.98 , $14.48 , $4.52 , $199.98 ,NULL
53047,7/23/2013,8/4/2013,7/30/2013,Online Orders,Online Order," $1,769.96 ", $141.60 , $44.25 ," $1,955.81 ",NULL
53048,7/23/2013,8/4/2013,7/30/2013,Online Orders,Online Order, $614.96 , $49.20 , $15.37 , $679.53 ,NULL
53049,7/23/2013,8/4/2013,7/30/2013,Online Orders,Online Order, $592.27 , $47.38 , $14.81 , $654.46 ,NULL
53050,7/23/2013,8/4/2013,7/30/2013,Online Orders,Online Order," $2,502.83 ", $200.23 , $62.57 ," $2,765.63 ",NULL
53051,7/23/2013,8/4/2013,7/30/2013,Online Orders,Online Order, $839.48 , $67.16 , $20.99 , $927.63 ,NULL
53052,7/23/2013,8/4/2013,7/30/2013,Online Orders,Online Order," $2,500.97 ", $200.08 , $62.52 ," $2,763.57 ",NULL
53053,7/23/2013,8/4/2013,7/30/2013,Online Orders,Online Order," $2,354.98 ", $188.40 , $58.87 ," $2,602.25 ",NULL
53054,7/23/2013,8/4/2013,7/30/2013,Online Orders,Online Order," $2,344.96 ", $187.60 , $58.62 ," $2,591.18 ",NULL
53055,7/23/2013,8/4/2013,7/30/2013,Online Orders,Online Order," $2,369.97 ", $189.60 , $59.25 ," $2,618.82 ",NULL
53056,7/23/2013,8/4/2013,7/30/2013,Online Orders,Online Order," $2,369.97 ", $189.60 , $59.25 ," $2,618.82 ",NULL
53057,7/23/2013,8/4/2013,7/30/2013,Online Orders,Online Order, $771.34 , $61.71 , $19.28 , $852.33 ,NULL
53058,7/23/2013,8/4/2013,7/30/2013,Online Orders,Online Order, $778.62 , $62.29 , $19.47 , $860.38 ,NULL
53059,7/23/2013,8/4/2013,7/30/2013,Online Orders,Online Order," $2,419.06 ", $193.52 , $60.48 ," $2,673.06 ",NULL
53060,7/23/2013,8/4/2013,7/30/2013,Online Orders,Online Order, $588.96 , $47.12 , $14.72 , $650.80 ,NULL
53061,7/23/2013,8/4/2013,7/30/2013,Online Orders,Online Order, $574.98 , $46.00 , $14.37 , $635.35 ,NULL
53062,7/23/2013,8/4/2013,7/30/2013,Online Orders,Online Order, $618.47 , $49.48 , $15.46 , $683.41 ,NULL
53063,7/23/2013,8/4/2013,7/30/2013,Online Orders,Online Order," $2,469.05 ", $197.52 , $61.73 ," $2,728.30 ",NULL
53064,7/23/2013,8/4/2013,7/30/2013,Online Orders,Online Order, $589.96 , $47.20 , $14.75 , $651.91 ,NULL
53065,7/23/2013,8/4/2013,7/30/2013,Online Orders,Online Order," $1,169.46 ", $93.56 , $29.24 ," $1,292.25 ",NULL
53066,7/23/2013,8/4/2013,7/30/2013,Online Orders,Online Order," $1,129.48 ", $90.36 , $28.24 ," $1,248.08 ",NULL
53067,7/23/2013,8/4/2013,7/30/2013,Online Orders,Online Order," $1,155.48 ", $92.44 , $28.89 ," $1,276.81 ",NULL
53068,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order," $2,294.99 ", $183.60 , $57.37 ," $2,535.96 ",NULL
53069,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $120.00 , $9.60 , $3.00 , $132.60 ,NULL
53070,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $24.99 , $2.00 , $0.62 , $27.61 ,NULL
53071,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $39.22 , $3.14 , $0.98 , $43.34 ,NULL
53072,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $37.27 , $2.98 , $0.93 , $41.18 ,NULL
53073,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $56.98 , $4.56 , $1.42 , $62.96 ,NULL
53074,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $74.98 , $6.00 , $1.87 , $82.85 ,NULL
53075,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $7.28 , $0.58 , $0.18 , $8.04 ,NULL
53076,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $4.99 , $0.40 , $0.12 , $5.51 ,NULL
53077,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $60.47 , $4.84 , $1.51 , $66.82 ,NULL
53078,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $6.28 , $0.50 , $0.16 , $6.94 ,NULL
53079,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $34.89 , $2.79 , $0.87 , $38.55 ,NULL
53080,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $7.95 , $0.64 , $0.20 , $8.78 ,NULL
53081,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order," $2,457.33 ", $196.59 , $61.43 ," $2,715.35 ",NULL
53082,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order," $2,492.32 ", $199.39 , $62.31 ," $2,754.01 ",NULL
53083,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order," $2,479.94 ", $198.40 , $62.00 ," $2,740.33 ",NULL
53084,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $2.29 , $0.18 , $0.06 , $2.53 ,NULL
53085,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $102.48 , $8.20 , $2.56 , $113.24 ,NULL
53086,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $24.99 , $2.00 , $0.62 , $27.61 ,NULL
53087,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $78.98 , $6.32 , $1.97 , $87.27 ,NULL
53088,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $2.29 , $0.18 , $0.06 , $2.53 ,NULL
53089,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $29.48 , $2.36 , $0.74 , $32.58 ,NULL
53090,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $75.47 , $6.04 , $1.89 , $83.39 ,NULL
53091,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $38.88 , $3.11 , $0.97 , $42.96 ,NULL
53092,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $123.95 , $9.92 , $3.10 , $136.96 ,NULL
53093,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $61.08 , $4.89 , $1.53 , $67.49 ,NULL
53094,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $29.99 , $2.40 , $0.75 , $33.14 ,NULL
53095,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $34.98 , $2.80 , $0.87 , $38.65 ,NULL
53096,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $69.97 , $5.60 , $1.75 , $77.32 ,NULL
53097,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $91.95 , $7.36 , $2.30 , $101.60 ,NULL
53098,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $69.99 , $5.60 , $1.75 , $77.34 ,NULL
53099,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $123.98 , $9.92 , $3.10 , $137.00 ,NULL
53100,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $4.99 , $0.40 , $0.12 , $5.51 ,NULL
53101,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $4.99 , $0.40 , $0.12 , $5.51 ,NULL
53102,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $4.99 , $0.40 , $0.12 , $5.51 ,NULL
53103,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $15.23 , $1.22 , $0.38 , $16.83 ,NULL
53104,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $48.97 , $3.92 , $1.22 , $54.11 ,NULL
53105,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $76.97 , $6.16 , $1.92 , $85.05 ,NULL
53106,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $24.99 , $2.00 , $0.62 , $27.61 ,NULL
53107,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $24.99 , $2.00 , $0.62 , $27.61 ,NULL
53108,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $4.99 , $0.40 , $0.12 , $5.51 ,NULL
53109,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $12.98 , $1.04 , $0.32 , $14.34 ,NULL
53110,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $38.98 , $3.12 , $0.97 , $43.07 ,NULL
53111,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $67.97 , $5.44 , $1.70 , $75.11 ,NULL
53112,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $126.28 , $10.10 , $3.16 , $139.54 ,NULL
53113,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $33.98 , $2.72 , $0.85 , $37.55 ,NULL
53114,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $4.99 , $0.40 , $0.12 , $5.51 ,NULL
53115,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $42.28 , $3.38 , $1.06 , $46.72 ,NULL
53116,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $42.28 , $3.38 , $1.06 , $46.72 ,NULL
53117,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $81.46 , $6.52 , $2.04 , $90.01 ,NULL
53118,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $56.97 , $4.56 , $1.42 , $62.95 ,NULL
53119,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order," $2,294.99 ", $183.60 , $57.37 ," $2,535.96 ",NULL
53120,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order," $2,369.97 ", $189.60 , $59.25 ," $2,618.82 ",NULL
53121,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order," $2,322.28 ", $185.78 , $58.06 ," $2,566.12 ",NULL
53122,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order," $2,343.96 ", $187.52 , $58.60 ," $2,590.08 ",NULL
53123,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $548.98 , $43.92 , $13.72 , $606.62 ,NULL
53124,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $776.33 , $62.11 , $19.41 , $857.84 ,NULL
53125,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $851.82 , $68.15 , $21.30 , $941.26 ,NULL
53126,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order," $2,294.99 ", $183.60 , $57.37 ," $2,535.96 ",NULL
53127,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order," $2,427.04 ", $194.16 , $60.68 ," $2,681.88 ",NULL
53128,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $676.93 , $54.15 , $16.92 , $748.01 ,NULL
53129,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order," $1,134.47 ", $90.76 , $28.36 ," $1,253.59 ",NULL
53130,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order," $1,188.46 ", $95.08 , $29.71 ," $1,313.25 ",NULL
53131,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order, $553.97 , $44.32 , $13.85 , $612.14 ,NULL
53132,7/24/2013,8/5/2013,7/31/2013,Online Orders,Online Order," $2,413.06 ", $193.04 , $60.33 ," $2,666.43 ",NULL
53133,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order," $1,249.84 ", $99.99 , $31.25 ," $1,381.07 ",NULL
53134,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order," $2,345.22 ", $187.62 , $58.63 ," $2,591.47 ",NULL
53135,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order," $2,350.96 ", $188.08 , $58.77 ," $2,597.81 ",NULL
53136,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order, $59.98 , $4.80 , $1.50 , $66.28 ,NULL
53137,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order, $21.98 , $1.76 , $0.55 , $24.29 ,NULL
53138,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order, $32.60 , $2.61 , $0.82 , $36.02 ,NULL
53139,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order, $24.49 , $1.96 , $0.61 , $27.06 ,NULL
53140,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order, $62.98 , $5.04 , $1.57 , $69.59 ,NULL
53141,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order," $2,479.94 ", $198.40 , $62.00 ," $2,740.33 ",NULL
53142,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order, $53.99 , $4.32 , $1.35 , $59.66 ,NULL
53143,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order, $62.97 , $5.04 , $1.57 , $69.58 ,NULL
53144,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order, $93.46 , $7.48 , $2.34 , $103.27 ,NULL
53145,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order, $64.97 , $5.20 , $1.62 , $71.79 ,NULL
53146,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order, $27.28 , $2.18 , $0.68 , $30.14 ,NULL
53147,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order, $64.97 , $5.20 , $1.62 , $71.79 ,NULL
53148,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order, $106.95 , $8.56 , $2.67 , $118.18 ,NULL
53149,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order, $49.97 , $4.00 , $1.25 , $55.22 ,NULL
53150,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order, $94.48 , $7.56 , $2.36 , $104.40 ,NULL
53151,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order, $94.48 , $7.56 , $2.36 , $104.40 ,NULL
53152,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order, $69.99 , $5.60 , $1.75 , $77.34 ,NULL
53153,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order, $39.98 , $3.20 , $1.00 , $44.18 ,NULL
53154,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order, $59.98 , $4.80 , $1.50 , $66.28 ,NULL
53155,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order, $4.99 , $0.40 , $0.12 , $5.51 ,NULL
53156,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order, $35.00 , $2.80 , $0.88 , $38.68 ,NULL
53157,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order, $79.46 , $6.36 , $1.99 , $87.80 ,NULL
53158,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order, $29.93 , $2.39 , $0.75 , $33.07 ,NULL
53159,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order, $38.88 , $3.11 , $0.97 , $42.96 ,NULL
53160,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order, $3.99 , $0.32 , $0.10 , $4.41 ,NULL
53161,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order, $68.97 , $5.52 , $1.72 , $76.21 ,NULL
53162,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order, $3.99 , $0.32 , $0.10 , $4.41 ,NULL
53163,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order, $23.78 , $1.90 , $0.59 , $26.28 ,NULL
53164,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order, $159.99 , $12.80 , $4.00 , $176.79 ,NULL
53165,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order, $29.93 , $2.39 , $0.75 , $33.07 ,NULL
53166,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order, $76.95 , $6.16 , $1.92 , $85.03 ,NULL
53167,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order," $1,750.98 ", $140.08 , $43.77 ," $1,934.83 ",NULL
53168,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order, $567.27 , $45.38 , $14.18 , $626.83 ,NULL
53169,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order," $2,357.28 ", $188.58 , $58.93 ," $2,604.79 ",NULL
53170,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order," $2,351.96 ", $188.16 , $58.80 ," $2,598.92 ",NULL
53171,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order, $751.34 , $60.11 , $18.78 , $830.23 ,NULL
53172,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order, $777.34 , $62.19 , $19.43 , $858.96 ,NULL
53173,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order, $742.35 , $59.39 , $18.56 , $820.30 ,NULL
53174,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order," $1,729.97 ", $138.40 , $43.25 ," $1,911.62 ",NULL
53175,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order, $658.95 , $52.72 , $16.47 , $728.14 ,NULL
53176,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order," $2,294.99 ", $183.60 , $57.37 ," $2,535.96 ",NULL
53177,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order," $1,251.12 ", $100.09 , $31.28 ," $1,382.49 ",NULL
53178,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order, $548.98 , $43.92 , $13.72 , $606.62 ,NULL
53179,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order, $574.98 , $46.00 , $14.37 , $635.35 ,NULL
53180,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order," $1,170.48 ", $93.64 , $29.26 ," $1,293.38 ",NULL
53181,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order," $1,155.48 ", $92.44 , $28.89 ," $1,276.81 ",NULL
53182,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order," $1,120.49 ", $89.64 , $28.01 ," $1,238.14 ",NULL
53183,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order," $1,155.48 ", $92.44 , $28.89 ," $1,276.81 ",NULL
53184,7/25/2013,8/6/2013,8/1/2013,Online Orders,Online Order," $2,419.06 ", $193.52 , $60.48 ," $2,673.06 ",NULL
53185,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $8.99 , $0.72 , $0.22 , $9.93 ,NULL
53186,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $32.28 , $2.58 , $0.81 , $35.67 ,NULL
53187,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $21.98 , $1.76 , $0.55 , $24.29 ,NULL
53188,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $13.98 , $1.12 , $0.35 , $15.45 ,NULL
53189,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $39.98 , $3.20 , $1.00 , $44.18 ,NULL
53190,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $69.97 , $5.60 , $1.75 , $77.32 ,NULL
53191,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $9.99 , $0.80 , $0.25 , $11.04 ,NULL
53192,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $88.98 , $7.12 , $2.22 , $98.32 ,NULL
53193,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $24.49 , $1.96 , $0.61 , $27.06 ,NULL
53194,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $8.99 , $0.72 , $0.22 , $9.93 ,NULL
53195,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $620.93 , $49.67 , $15.52 , $686.13 ,NULL
53196,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order," $2,510.94 ", $200.88 , $62.77 ," $2,774.59 ",NULL
53197,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $34.99 , $2.80 , $0.87 , $38.66 ,NULL
53198,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $2.29 , $0.18 , $0.06 , $2.53 ,NULL
53199,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $27.28 , $2.18 , $0.68 , $30.14 ,NULL
53200,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $30.48 , $2.44 , $0.76 , $33.68 ,NULL
53201,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $32.60 , $2.61 , $0.82 , $36.02 ,NULL
53202,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $28.99 , $2.32 , $0.72 , $32.03 ,NULL
53203,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $71.58 , $5.73 , $1.79 , $79.10 ,NULL
53204,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $64.97 , $5.20 , $1.62 , $71.79 ,NULL
53205,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $154.98 , $12.40 , $3.87 , $171.25 ,NULL
53206,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $14.98 , $1.20 , $0.37 , $16.55 ,NULL
53207,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $69.97 , $5.60 , $1.75 , $77.32 ,NULL
53208,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $9.99 , $0.80 , $0.25 , $11.04 ,NULL
53209,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $13.98 , $1.12 , $0.35 , $15.45 ,NULL
53210,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $59.98 , $4.80 , $1.50 , $66.28 ,NULL
53211,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $39.98 , $3.20 , $1.00 , $44.18 ,NULL
53212,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $123.48 , $9.88 , $3.09 , $136.45 ,NULL
53213,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $4.99 , $0.40 , $0.12 , $5.51 ,NULL
53214,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $13.98 , $1.12 , $0.35 , $15.45 ,NULL
53215,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $7.28 , $0.58 , $0.18 , $8.04 ,NULL
53216,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $74.98 , $6.00 , $1.87 , $82.85 ,NULL
53217,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $69.99 , $5.60 , $1.75 , $77.34 ,NULL
53218,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $74.98 , $6.00 , $1.87 , $82.85 ,NULL
53219,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $64.97 , $5.20 , $1.62 , $71.79 ,NULL
53220,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $73.96 , $5.92 , $1.85 , $81.73 ,NULL
53221,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $45.58 , $3.65 , $1.14 , $50.37 ,NULL
53222,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $4.99 , $0.40 , $0.12 , $5.51 ,NULL
53223,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $23.78 , $1.90 , $0.59 , $26.28 ,NULL
53224,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $28.99 , $2.32 , $0.72 , $32.03 ,NULL
53225,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $43.46 , $3.48 , $1.09 , $48.02 ,NULL
53226,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $28.99 , $2.32 , $0.72 , $32.03 ,NULL
53227,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $28.99 , $2.32 , $0.72 , $32.03 ,NULL
53228,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $42.28 , $3.38 , $1.06 , $46.72 ,NULL
53229,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $74.98 , $6.00 , $1.87 , $82.85 ,NULL
53230,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $39.99 , $3.20 , $1.00 , $44.19 ,NULL
53231,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $46.47 , $3.72 , $1.16 , $51.35 ,NULL
53232,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $8.99 , $0.72 , $0.22 , $9.93 ,NULL
53233,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order," $1,735.98 ", $138.88 , $43.40 ," $1,918.26 ",NULL
53234,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $878.96 , $70.32 , $21.97 , $971.25 ,NULL
53235,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order," $2,297.28 ", $183.78 , $57.43 ," $2,538.49 ",NULL
53236,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order," $2,398.05 ", $191.84 , $59.95 ," $2,649.85 ",NULL
53237,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order," $2,419.06 ", $193.52 , $60.48 ," $2,673.06 ",NULL
53238,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order," $1,249.84 ", $99.99 , $31.25 ," $1,381.07 ",NULL
53239,7/26/2013,8/7/2013,8/2/2013,Online Orders,Online Order, $548.98 , $43.92 , $13.72 , $606.62 ,NULL
53240,7/27/2013,8/8/2013,8/3/2013,Online Orders,Online Order," $2,294.99 ", $183.60 , $57.37 ," $2,535.96 ",NULL
53241,7/27/2013,8/8/2013,8/3/2013,Online Orders,Online Order," $2,316.97 ", $185.36 , $57.92 ," $2,560.25 ",NULL
53242,7/27/2013,8/8/2013,8/3/2013,Online Orders,Online Order," $2,354.98 ", $188.40 , $58.87 ," $2,602.25 ",NULL
53243,7/27/2013,8/8/2013,8/3/2013,Online Orders,Online Order, $34.99 , $2.80 , $0.87 , $38.66 ,NULL
53244,7/27/2013,8/8/2013,8/3/2013,Online Orders,Online Order, $31.27 , $2.50 , $0.78 , $34.55 ,NULL
53245,7/27/2013,8/8/2013,8/3/2013,Online Orders,Online Order, $42.28 , $3.38 , $1.06 , $46.72 ,NULL
53246,7/27/2013,8/8/2013,8/3/2013,Online Orders,Online Order, $60.47 , $4.84 , $1.51 , $66.82 ,NULL
53247,7/27/2013,8/8/2013,8/3/2013,Online Orders,Online Order, $34.99 , $2.80 , $0.87 , $38.66 ,NULL
53248,7/27/2013,8/8/2013,8/3/2013,Online Orders,Online Order, $2.29 , $0.18 , $0.06 , $2.53 ,NULL
53249,7/27/2013,8/8/2013,8/3/2013,Online Orders,Online Order," $2,514.93 ", $201.19 , $62.87 ," $2,779.00 ",NULL
53250,7/27/2013,8/8/2013,8/3/2013,Online Orders,Online Order, $819.48 , $65.56 , $20.49 , $905.53 ,NULL
53251,7/27/2013,8/8/2013,8/3/2013,Online Orders,Online Order, $7.28 , $0.58 , $0.18 , $8.04 ,NULL
53252,7/27/2013,8/8/2013,8/3/2013,Online Orders,Online Order, $64.97 , $5.20 , $1.62 , $71.79 ,NULL
53253,7/27/2013,8/8/2013,8/3/2013,Online Orders,Online Order, $23.78 , $1.90 , $0.59 , $26.28 ,NULL
53254,7/27/2013,8/8/2013,8/3/2013,Online Orders,Online Order, $34.89 , $2.79 , $0.87 , $38.55 ,NULL
53255,7/27/2013,8/8/2013,8/3/2013,Online Orders,Online Order, $154.93 , $12.39 , $3.87 , $171.20 ,NULL
53256,7/27/2013,8/8/2013,8/3/2013,Online Orders,Online Order, $73.96 , $5.92 , $1.85 , $81.73 ,NULL
53257,7/27/2013,8/8/2013,8/3/2013,Online Orders,Online Order, $49.97 , $4.00 , $1.25 , $55.22 ,NULL
